population,density,St,lat,long,latitudeGrid,longitudeGrid
8977,23.0,Pennsylvania,41.1627,-79.0816,41.2,-79.1
1260,13.9,Pennsylvania,41.1762,-79.1976,41.2,-79.2
2014,40.1,Pennsylvania,41.1455,-78.8128,41.1,-78.8
300,36.3,Pennsylvania,41.0862,-79.0264,41.1,-79.0
6688,27.5,Pennsylvania,41.097,-78.8886,41.1,-78.9
1061,3.3,Pennsylvania,41.3099,-79.054,41.3,-79.1
259,129.3,Pennsylvania,41.0126,-78.8373,41.0,-78.8
1604,19.5,Pennsylvania,41.1058,-79.1726,41.1,-79.2
1224,148.9,Pennsylvania,41.0514,-78.8195,41.1,-78.8
36291,311.2,Pennsylvania,40.6479,-77.2125,40.6,-77.2
931,8.1,Pennsylvania,40.3542,-77.6528,40.4,-77.7
872,9.2,Pennsylvania,40.4309,-77.5761,40.4,-77.6
3404,32.4,Pennsylvania,40.6469,-77.2602,40.6,-77.3
23,585.2,Pennsylvania,40.5373,-77.3543,40.5,-77.4
1832,18.7,Pennsylvania,40.5695,-77.4028,40.6,-77.4
7972,35.6,Pennsylvania,40.5727,-77.3761,40.6,-77.4
14,121.7,Pennsylvania,40.6147,-77.3192,40.6,-77.3
3192,23.8,Pennsylvania,40.5107,-77.431,40.5,-77.4
2409,25.3,Pennsylvania,40.6884,-77.1223,40.7,-77.1
2564,30.8,Pennsylvania,40.5908,-77.2076,40.6,-77.2
7179,114.9,Pennsylvania,41.4876,-75.5334,41.5,-75.5
13287,127.8,Pennsylvania,41.5831,-75.5056,41.6,-75.5
13287,127.8,Pennsylvania,41.4865,-75.6933,41.5,-75.7
21738,156.2,Pennsylvania,41.4878,-75.7057,41.5,-75.7
5203,50.4,Pennsylvania,41.5395,-75.7037,41.5,-75.7
4315,119.2,Pennsylvania,39.8881,-76.9931,39.9,-77.0
2564,31.0,Pennsylvania,39.9236,-77.3001,39.9,-77.3
2906,48.7,Pennsylvania,39.9765,-77.2287,40.0,-77.2
351,356.9,Pennsylvania,39.9792,-77.2496,40.0,-77.2
5964,38.2,Pennsylvania,39.9281,-77.2885,39.9,-77.3
2085,32.5,Pennsylvania,39.8906,-77.3566,39.9,-77.4
8385,76.5,Pennsylvania,39.9645,-77.0073,40.0,-77.0
7889,54.4,Pennsylvania,39.7808,-77.3619,39.8,-77.4
4206,31.2,Pennsylvania,40.0428,-77.1877,40.0,-77.2
27928,83.0,Pennsylvania,39.832,-77.2223,39.8,-77.2
51636,256.0,Pennsylvania,40.0157,-77.2001,40.0,-77.2
10884,108.7,Pennsylvania,39.7495,-77.1003,39.7,-77.1
19,90.8,Pennsylvania,39.8692,-77.3292,39.9,-77.3
3624,1766.7,Pennsylvania,39.801,-77.0229,39.8,-77.0
12876,114.7,Pennsylvania,39.8775,-77.0643,39.9,-77.1
3456,30.5,Pennsylvania,39.881,-77.3806,39.9,-77.4
4409,48.4,Pennsylvania,40.0084,-77.1061,40.0,-77.1
4409,48.4,Pennsylvania,39.8948,-77.2135,39.9,-77.2
471,376.5,Pennsylvania,40.6312,-79.8814,40.6,-79.9
337,373.3,Pennsylvania,40.6478,-79.931,40.6,-79.9
3132,2418.4,Pennsylvania,40.6082,-79.7414,40.6,-79.7
1201,484.8,Pennsylvania,40.6372,-80.0811,40.6,-80.1
16440,479.9,Pennsylvania,40.3472,-80.1153,40.3,-80.1
849,168.3,Pennsylvania,40.2773,-79.7992,40.3,-79.8
224,67.6,Pennsylvania,40.2373,-79.9506,40.2,-80.0
8672,208.4,Pennsylvania,40.5681,-79.841,40.6,-79.8
16265,371.7,Pennsylvania,40.3243,-79.9317,40.3,-79.9
3409,39.2,Pennsylvania,40.5131,-80.3423,40.5,-80.3
151,274.4,Pennsylvania,40.4344,-80.0248,40.4,-80.0
1089,231.7,Pennsylvania,40.5821,-79.7818,40.6,-79.8
331,425.6,Pennsylvania,40.3547,-80.1669,40.4,-80.2
331,425.6,Pennsylvania,40.6423,-79.8509,40.6,-79.9
1779,714.6,Pennsylvania,40.3527,-79.8895,40.4,-79.9
2106,1981.1,Pennsylvania,40.3839,-79.8079,40.4,-79.8
10557,159.0,Pennsylvania,40.2656,-79.8568,40.3,-79.9
27814,252.7,Pennsylvania,40.6252,-79.9443,40.6,-79.9
4391,1094.4,Pennsylvania,40.326,-79.8883,40.3,-79.9
2593,485.9,Pennsylvania,40.5563,-80.2286,40.6,-80.2
133,304.6,Pennsylvania,40.3123,-79.8067,40.3,-79.8
848,801.6,Pennsylvania,40.5574,-79.8051,40.6,-79.8
412,213.1,Pennsylvania,40.5695,-79.8637,40.6,-79.9
1162,477.9,Pennsylvania,40.5662,-80.2099,40.6,-80.2
318,179.1,Pennsylvania,40.3542,-80.1398,40.4,-80.1
11558,361.4,Pennsylvania,40.6421,-79.7273,40.6,-79.7
10348,209.8,Pennsylvania,40.4033,-80.1842,40.4,-80.2
180,2083.8,Pennsylvania,40.5856,-79.8287,40.6,-79.8
834,444.9,Pennsylvania,40.6073,-79.8347,40.6,-79.8
163,432.4,Pennsylvania,40.3863,-80.2083,40.4,-80.2
9897,140.6,Pennsylvania,40.6187,-79.7852,40.6,-79.8
343,71.2,Pennsylvania,40.6534,-80.0795,40.7,-80.1
501,1022.3,Pennsylvania,40.2716,-79.8966,40.3,-79.9
23538,387.3,Pennsylvania,40.612,-80.0649,40.6,-80.1
23538,387.3,Pennsylvania,40.5942,-79.9701,40.6,-80.0
23538,387.3,Pennsylvania,40.6534,-80.0795,40.7,-80.1
23538,387.3,Pennsylvania,40.6534,-80.0795,40.7,-80.1
25077,463.9,Pennsylvania,40.57,-79.9665,40.6,-80.0
29580,1101.1,Pennsylvania,40.321,-80.0398,40.3,-80.0
8556,1425.2,Pennsylvania,40.4038,-79.8625,40.4,-79.9
19343,641.0,Pennsylvania,40.4029,-80.0915,40.4,-80.1
41524,392.6,Pennsylvania,40.5,-80.1996,40.5,-80.2
5544,1181.8,Pennsylvania,40.3704,-79.8522,40.4,-79.9
2863,1520.2,Pennsylvania,40.4036,-79.8389,40.4,-79.8
14267,690.2,Pennsylvania,40.5375,-79.9644,40.5,-80.0
18544,1564.1,Pennsylvania,40.3926,-79.9052,40.4,-79.9
19647,616.8,Pennsylvania,40.3634,-79.8664,40.4,-79.9
19647,616.8,Pennsylvania,40.4344,-80.0248,40.4,-80.0
7899,121.6,Pennsylvania,40.4584,-80.2649,40.5,-80.3
7899,121.6,Pennsylvania,40.5809,-80.0609,40.6,-80.1
10433,523.5,Pennsylvania,40.2932,-79.996,40.3,-80.0
7944,436.5,Pennsylvania,40.3478,-79.8642,40.3,-79.9
21289,1468.5,Pennsylvania,40.3478,-79.8642,40.3,-79.9
6384,834.0,Pennsylvania,40.3478,-79.8642,40.3,-79.9
6384,834.0,Pennsylvania,40.3478,-79.8642,40.3,-79.9
5307,472.3,Pennsylvania,40.3478,-79.8642,40.3,-79.9
22492,758.4,Pennsylvania,40.4717,-80.0876,40.5,-80.1
9901,510.5,Pennsylvania,40.3762,-79.8124,40.4,-79.8
6450,1264.5,Pennsylvania,40.5196,-79.8369,40.5,-79.8
3230,2518.0,Pennsylvania,40.4048,-79.777,40.4,-79.8
1230,308.9,Pennsylvania,40.3847,-80.1209,40.4,-80.1
21129,206.2,Pennsylvania,40.557,-80.1578,40.6,-80.2
4015,579.7,Pennsylvania,40.544,-79.7844,40.5,-79.8
7071,1397.5,Pennsylvania,40.4113,-79.822,40.4,-79.8
27879,555.0,Pennsylvania,40.429,-79.7623,40.4,-79.8
17270,663.5,Pennsylvania,40.4927,-79.8345,40.5,-79.8
2683,972.9,Pennsylvania,40.3934,-79.7951,40.4,-79.8
12237,1979.3,Pennsylvania,40.4752,-79.9528,40.5,-80.0
19566,1728.7,Pennsylvania,40.5053,-80.0685,40.5,-80.1
9777,2602.4,Pennsylvania,40.4254,-79.9799,40.4,-80.0
8589,1724.3,Pennsylvania,40.4554,-80.0644,40.5,-80.1
22321,819.2,Pennsylvania,40.4322,-80.1021,40.4,-80.1
30014,2313.3,Pennsylvania,40.4723,-79.9132,40.5,-79.9
11324,907.4,Pennsylvania,40.4003,-79.9338,40.4,-79.9
9824,2496.8,Pennsylvania,40.4532,-79.8995,40.5,-79.9
12158,1065.3,Pennsylvania,40.4999,-79.9739,40.5,-80.0
26616,2159.3,Pennsylvania,40.4072,-79.9839,40.4,-80.0
10574,2768.8,Pennsylvania,40.4295,-80.0144,40.4,-80.0
26645,1733.1,Pennsylvania,40.4406,-79.9959,40.4,-80.0
28047,5591.0,Pennsylvania,40.444,-79.9552,40.4,-80.0
13217,1177.7,Pennsylvania,40.4865,-80.014,40.5,-80.0
12471,791.6,Pennsylvania,40.5048,-79.9138,40.5,-79.9
22776,2634.0,Pennsylvania,40.4001,-80.0462,40.4,-80.0
27758,2760.6,Pennsylvania,40.4308,-79.9205,40.4,-79.9
13504,2255.2,Pennsylvania,40.4237,-79.89,40.4,-79.9
16501,2780.1,Pennsylvania,40.4423,-79.983,40.4,-80.0
17759,1385.1,Pennsylvania,40.4181,-80.0526,40.4,-80.1
30309,1950.9,Pennsylvania,40.4346,-79.8655,40.4,-79.9
4900,1565.2,Pennsylvania,40.4477,-79.9933,40.4,-80.0
6521,1458.4,Pennsylvania,40.5051,-79.9528,40.5,-80.0
11257,3890.8,Pennsylvania,40.4642,-79.9448,40.5,-79.9
1035,273.4,Pennsylvania,40.5051,-80.1155,40.5,-80.1
13884,2129.6,Pennsylvania,40.4001,-80.0161,40.4,-80.0
28633,1760.4,Pennsylvania,40.3805,-79.9667,40.4,-80.0
17711,2163.1,Pennsylvania,40.3696,-80.0439,40.4,-80.0
13755,1319.9,Pennsylvania,40.5203,-80.037,40.5,-80.0
13755,1319.9,Pennsylvania,40.4344,-80.0248,40.4,-80.0
13755,1319.9,Pennsylvania,40.4961,-80.2466,40.5,-80.2
11320,5525.0,Pennsylvania,40.4525,-79.9319,40.5,-79.9
4246,1379.6,Pennsylvania,40.4608,-80.0348,40.5,-80.0
13649,1714.1,Pennsylvania,40.3688,-80.0224,40.4,-80.0
34744,910.9,Pennsylvania,40.4598,-79.8224,40.5,-79.8
29159,1033.6,Pennsylvania,40.3351,-79.9832,40.3,-80.0
42227,667.8,Pennsylvania,40.5488,-80.0474,40.5,-80.0
13019,310.6,Pennsylvania,40.5346,-79.8805,40.5,-79.9
20631,507.8,Pennsylvania,40.4837,-79.7381,40.5,-79.7
20631,507.8,Pennsylvania,40.4344,-80.0248,40.4,-80.0
20632,756.7,Pennsylvania,40.3323,-80.081,40.3,-80.1
20632,756.7,Pennsylvania,40.4344,-80.0248,40.4,-80.0
13112,1721.1,Pennsylvania,40.3748,-80.0731,40.4,-80.1
13112,1721.1,Pennsylvania,40.4344,-80.0248,40.4,-80.0
13112,1721.1,Pennsylvania,40.4344,-80.0248,40.4,-80.0
13112,1721.1,Pennsylvania,40.4344,-80.0248,40.4,-80.0
13112,1721.1,Pennsylvania,40.4344,-80.0248,40.4,-80.0
13112,1721.1,Pennsylvania,40.4344,-80.0248,40.4,-80.0
13112,1721.1,Pennsylvania,40.4344,-80.0248,40.4,-80.0
13112,1721.1,Pennsylvania,40.4344,-80.0248,40.4,-80.0
13112,1721.1,Pennsylvania,40.4344,-80.0248,40.4,-80.0
